SUBJECT,TEMPLATE_ID,ACCURACY,IMAGE_NUM
Carlos Acosta,180363,0.08333333333333333,36
Carlos Bacca,180364,0.0,1
Carlos Bacca,180366,0.0,16
Carlos Bacca,180365,0.0,34
Carlos Bacca,180367,0.0,20
Carlos Bacca,180368,0.0,35
Carlos Bianchi,11533,0.0,3
Carlos Bianchi,11531,0.0,1
Carlos Bianchi,11532,0.0,3
Carlos Bianchi,11535,0.0,4
Carlos Bianchi,11534,0.0,2
Carlos Bruce,180371,0.4716981132075472,53
Carlos Bruce,180369,0.0,1
Carlos Bruce,180370,0.4807692307692308,52
Carlos Ghosn,11516,0.125,16
Carlos Ghosn,11515,0.0,1
Carlos Ghosn,11517,0.0,10
Carlos Ghosn,11518,0.25,8
Carlos Ghosn,11519,0.11764705882352941,17
Carlos Jean,180373,0.0,1
Carlos Jean,180376,0.2857142857142857,14
Carlos Jean,180374,0.47058823529411764,34
Carlos Jean,180375,0.5454545454545454,22
Carlos Jean,180377,0.45714285714285713,35
Carlos Martínez Gorriarán,180379,0.5652173913043478,46
Carlos Martínez Gorriarán,180380,0.574468085106383,47
Carlos Martínez Gorriarán,180378,1.0,1
Carlos Mejía Godoy,180387,0.045454545454545456,22
Carlos Mejía Godoy,180384,0.025,40
Carlos Mejía Godoy,180388,0.03225806451612903,62
Carlos Mejía Godoy,180386,0.025,40
Carlos Mejía Godoy,180385,0.045454545454545456,22
Carlos Mejía Godoy,180383,0.03333333333333333,60
Carlos Mejía Godoy,180382,0.0,2
Carlos Menem,11522,0.25,4
Carlos Menem,11521,0.3333333333333333,3
Carlos Menem,11520,0.0,1
Carlos Mesa,18243,0.8,5
Carlos Mesa,18247,0.6666666666666666,3
Carlos Mesa,18246,0.5,4
Carlos Mesa,18244,0.75,4
Carlos Mesa,18245,1.0,3
Carlos Mesa,18242,0.5,2
Carlos Mesa,18248,0.7142857142857143,7
Carlos Minc,178432,0.9,30
Carlos Minc,178430,0.5,2
Carlos Minc,178431,0.704225352112676,71
Carlos Minc,178433,0.5813953488372093,43
Carlos Minc,178436,0.6986301369863014,73
Carlos Minc,178435,0.5581395348837209,43
Carlos Minc,178434,0.8666666666666667,30
Carlos Pacheco,180390,0.0,18
Carlos Pacheco,180393,0.0,16
Carlos Pacheco,180391,0.0,16
Carlos Pacheco,180394,0.0,4
Carlos Pacheco,180392,0.0,4
Carlos Pacheco,180395,0.0,20
Carlos Pacheco,180389,0.0,2
Carlos Reichenbach,180398,0.0,14
Carlos Reichenbach,180396,0.0,1
Carlos Reichenbach,180397,0.0,13
Carlos Slim,13171,0.44680851063829785,47
Carlos Slim,13170,0.6111111111111112,18
Carlos Slim,13169,0.3333333333333333,30
Carlos Slim,13167,0.0,1
Carlos Slim,13168,0.4634146341463415,41
Carlos Sobera,180406,0.6666666666666666,45
Carlos Sobera,180404,0.5714285714285714,28
Carlos Sobera,180405,0.7647058823529411,17
Carlos Sobera,180401,0.6744186046511628,43
Carlos Sobera,180400,0.5,2
Carlos Sobera,180402,0.6071428571428571,28
Carlos Sobera,180403,0.8235294117647058,17
Carlos Vives,178306,0.25,8
Carlos Vives,178309,0.08,25
Carlos Vives,178308,0.0,7
Carlos Vives,178303,0.6666666666666666,3
Carlos Vives,178305,0.1111111111111111,18
Carlos Vives,178304,0.0,22
Carlos Vives,178307,0.0,17
Carlotta Ferlito,180410,0.0,5
Carlotta Ferlito,180407,0.0,2
Carlotta Ferlito,180408,0.0,10
Carlotta Ferlito,180412,0.0,5
Carlotta Ferlito,180413,0.0,12
Carlotta Ferlito,180409,0.0,7
Carlotta Ferlito,180411,0.0,7
Carmen Aristegui,17139,0.6,20
Carmen Aristegui,17133,0.5,2
Carmen Aristegui,17136,0.3333333333333333,6
Carmen Aristegui,17137,0.7142857142857143,14
Carmen Aristegui,17138,0.5,6
Carmen Aristegui,17134,0.6111111111111112,18
Carmen Aristegui,17135,0.6428571428571429,14
Carmen Carrera,180419,0.13953488372093023,43
Carmen Carrera,180418,0.2894736842105263,38
Carmen Carrera,180415,0.189873417721519,79
Carmen Carrera,180420,0.2289156626506024,83
Carmen Carrera,180414,1.0,4
Carmen Carrera,180417,0.1590909090909091,44
Carmen Carrera,180416,0.3076923076923077,39
Carmen Soo,180425,0.08823529411764706,102
Carmen Soo,180423,0.15217391304347827,46
Carmen Soo,180421,0.0,1
Carmen Soo,180424,0.03508771929824561,57
Carmen Soo,180422,0.0891089108910891,101
Carol Castro,18250,0.0,1
Carol Castro,18251,0.5,2
Carol Castro,18249,1.0,1
Carole Samaha,17144,0.0,9
Carole Samaha,17143,0.0,4
Carole Samaha,17142,0.0,6
Carole Samaha,17140,0.0,1
Carole Samaha,17141,0.0,8
Carolina Herrera,20930,0.0,1
Carolina Herrera,20931,0.37037037037037035,27
Carolina Herrera,20934,0.35714285714285715,28
Carolina Herrera,20932,0.2727272727272727,11
Carolina Herrera,20933,0.3888888888888889,18
Carolina Kluft,11832,0.0,1
Carolina Kluft,11834,0.9,10
Carolina Kluft,11833,1.0,9
Caroline Kennedy,11737,0.21428571428571427,14
Caroline Kennedy,11736,0.15384615384615385,13
Caroline Kennedy,11735,1.0,1
Caroline Lucas,180430,0.8181818181818182,22
Caroline Lucas,180426,0.6666666666666666,3
Caroline Lucas,180432,0.8478260869565217,46
Caroline Lucas,180429,0.875,24
Caroline Lucas,180428,0.8695652173913043,23
Caroline Lucas,180427,0.8604651162790697,43
Caroline Lucas,180431,0.8260869565217391,23
Caroll Spinney,180434,0.7959183673469388,49
Caroll Spinney,180435,0.7037037037037037,27
Caroll Spinney,180436,0.9230769230769231,26
Caroll Spinney,180438,0.92,25
Caroll Spinney,180433,0.75,4
Caroll Spinney,180439,0.7924528301886793,53
Caroll Spinney,180437,0.6923076923076923,26
Carolyn Maloney,15056,0.3333333333333333,15
Carolyn Maloney,15051,1.0,2
Carolyn Maloney,15052,0.5217391304347826,23
Carolyn Maloney,15053,0.9,10
Carolyn Maloney,15055,0.9,10
Carolyn Maloney,15057,0.56,25
Carolyn Maloney,15054,0.3333333333333333,15
Carolyn Wonderland,180441,0.024390243902439025,41
Carolyn Wonderland,180442,0.023809523809523808,42
Carolyn Wonderland,180440,0.0,1
Carrie Lam,11942,0.9090909090909091,11
Carrie Lam,11943,0.8333333333333334,24
Carrie Lam,11940,0.8695652173913043,23
Carrie Lam,11941,0.7142857142857143,14
Carrie Lam,11939,0.0,1
Carter Ham,180449,1.0,23
Carter Ham,180450,0.74,50
Carter Ham,180444,0.75,4
Carter Ham,180448,0.52,25
Carter Ham,180446,0.5,26
Carter Ham,180447,0.9583333333333334,24
Carter Ham,180445,0.7391304347826086,46
Cassandra Clare,17148,0.8,5
Cassandra Clare,17150,1.0,3
Cassandra Clare,17145,0.8,5
Cassandra Clare,17149,0.5,4
Cassandra Clare,17151,0.7,10
Cassandra Clare,17147,0.5,6
Cassandra Clare,17146,0.6,5
Cate Blanchett,11831,0.0,9
Cate Blanchett,11829,0.0,8
Cate Blanchett,11828,0.0,6
Cate Blanchett,11827,0.0,3
Cate Blanchett,11830,0.0,7
Catherine Day,16456,0.2,5
Catherine Day,16457,0.125,8
Catherine Day,16455,0.25,4
Catherine Day,16453,1.0,1
Catherine Day,16454,0.0,7
Catherine Millet,180453,0.25,8
Catherine Millet,180455,0.24,50
Catherine Millet,180452,0.22448979591836735,49
Catherine Millet,180451,1.0,1
Catherine Millet,180454,0.2558139534883721,43
Catherine Samba-Panza,180456,0.0,1
Catherine Samba-Panza,180457,0.7894736842105263,38
Catherine Samba-Panza,180458,0.7692307692307693,39
Catherine Zeta-Jones,11837,0.0,8
Catherine Zeta-Jones,11838,0.0,9
Catherine Zeta-Jones,11839,0.1111111111111111,9
Catherine Zeta-Jones,11836,0.5,2
Catherine Zeta-Jones,11840,0.1,10
Cauã Reymond,180466,0.3333333333333333,9
Cauã Reymond,180462,0.4,5
Cauã Reymond,180461,0.0,6
Cauã Reymond,180460,1.0,3
Cauã Reymond,180464,0.25,4
Cauã Reymond,180463,0.4,5
Cauã Reymond,180465,0.25,4
Cecilia Cheung,180469,0.0,3
Cecilia Cheung,180467,0.5,2
Cecilia Cheung,180470,0.6666666666666666,3
Cecilia Cheung,180468,0.5,4
Cecilia Cheung,180471,0.3333333333333333,3
Cecilia Cheung,180472,1.0,3
Cecilia Cheung,180473,0.5,6
Cecilia Morel,16177,0.0,2
Cecilia Morel,16176,0.0,1
Cecilia Morel,16175,0.0,1
Celine Dion,11740,0.1111111111111111,9
Celine Dion,11741,0.1,10
Celine Dion,11739,0.0,1
Celso Amorim,11538,0.3076923076923077,13
Celso Amorim,11536,1.0,1
Celso Amorim,11537,0.34782608695652173,23
Celso Amorim,11539,0.5,12
Celso Amorim,11540,0.375,24
Celso Zucatelli,13279,0.0,7
Celso Zucatelli,13277,0.0,4
Celso Zucatelli,13275,0.0,1
Celso Zucatelli,13276,0.0,6
Celso Zucatelli,13278,0.0,4
Cem Ozdemir,14555,0.24494949494949494,396
Cem Ozdemir,14554,0.9852941176470589,68
Cem Ozdemir,14553,0.24623115577889448,398
Cem Ozdemir,14556,1.0,66
Cem Ozdemir,14557,0.35268817204301073,465
Cem Ozdemir,14551,0.6,5
Cem Ozdemir,14552,0.35,460
Cenk Uygur,180479,0.06666666666666667,15
Cenk Uygur,180474,0.6666666666666666,3
Cenk Uygur,180478,0.5,32
Cenk Uygur,180477,0.0625,16
Cenk Uygur,180480,0.3541666666666667,48
Cenk Uygur,180475,0.3333333333333333,45
Cenk Uygur,180476,0.48484848484848486,33
Cha Yu-ram,180481,1.0,1
Cha Yu-ram,180484,0.125,16
Cha Yu-ram,180483,0.5,14
Cha Yu-ram,180485,0.27586206896551724,29
Cha Yu-ram,180482,0.25,28
Chae Jung-an,21584,0.2,15
Chae Jung-an,21582,0.0,5
Chae Jung-an,21583,0.0,5
Chae Jung-an,21580,0.125,8
Chae Jung-an,21578,0.42857142857142855,7
Chae Jung-an,21581,0.125,8
Chae Jung-an,21579,0.0,8
Chai Ling,180487,0.9777777777777777,45
Chai Ling,180488,0.9787234042553191,47
Chai Ling,180490,0.9791666666666666,48
Chai Ling,180486,1.0,3
Chai Ling,180489,0.9782608695652174,46
Chan Peng Soon,180493,0.375,8
Chan Peng Soon,180491,0.8,5
Chan Peng Soon,180494,0.0,6
Chan Peng Soon,180495,0.4,10
Chan Peng Soon,180492,0.0,5
Chandan Sen,15223,0.5,2
Chandan Sen,15221,1.0,1
Chandan Sen,15222,0.0,1
Chandana Sharma,15217,0.0,1
Chandana Sharma,15216,0.8333333333333334,6
Chandana Sharma,15219,0.5,2
Chandana Sharma,15218,0.75,4
Chandana Sharma,15220,0.7142857142857143,7
Chang Kai-chen,180500,0.0,2
Chang Kai-chen,180499,0.3333333333333333,3
Chang Kai-chen,180501,0.5,2
Chang Kai-chen,180498,0.0,3
Chang Kai-chen,180496,0.0,3
Chang Kai-chen,180502,0.2,5
Chang Kai-chen,180497,0.5,2
Chantal Compaoré,180504,0.125,8
Chantal Compaoré,180503,1.0,1
Chantal Compaoré,180505,0.2222222222222222,9
Charles Dantzig,180509,0.8301886792452831,53
Charles Dantzig,180508,0.8269230769230769,52
Charles Dantzig,180507,1.0,1
Charles Kaboré,180512,0.0625,32
Charles Kaboré,180513,0.06060606060606061,33
Charles Kaboré,180511,0.0,1
Charles Kelley,180517,0.07142857142857142,14
Charles Kelley,180516,0.09090909090909091,22
Charles Kelley,180515,0.0,4
Charles Kelley,180521,0.07692307692307693,26
Charles Kelley,180520,0.09090909090909091,11
Charles Kelley,180519,0.07692307692307693,13
Charles Kelley,180518,0.08333333333333333,12
Charles Mok,13917,0.8270676691729323,133
Charles Mok,13921,0.8333333333333334,138
Charles Mok,13920,1.0,5
Charles Mok,13918,0.8333333333333334,6
Charles Mok,13916,0.837037037037037,135
Charles Mok,13919,0.8333333333333334,132
Charles Mok,13915,0.6666666666666666,3
Charles Schumer,11693,0.0,1
Charles Schumer,11694,0.75,4
Charles Schumer,11695,0.6,5
Charli XCX,20937,0.3333333333333333,6
Charli XCX,20938,0.0,2
Charli XCX,20939,0.2,10
Charli XCX,20936,0.0,1
Charli XCX,20935,0.2222222222222222,9
Charlie Murphy,15227,0.5,2
Charlie Murphy,15225,1.0,1
Charlie Murphy,15226,0.0,1
Charlie Winston,180523,0.13333333333333333,30
Charlie Winston,180526,0.12121212121212122,33
Charlie Winston,180522,0.0,3
Charlie Winston,180525,0.12903225806451613,31
Charlie Winston,180524,0.125,32
Charlize Theron,14978,0.6551724137931034,29
Charlize Theron,14981,0.6666666666666666,30
Charlize Theron,14980,0.8666666666666667,15
Charlize Theron,14977,1.0,1
Charlize Theron,14979,0.5,16
Charlton Heston,11680,0.0,11
Charlton Heston,11679,0.0,10
Charlton Heston,11678,0.0,1
Charly Alberti,180531,0.7818181818181819,55
Charly Alberti,180530,0.9310344827586207,29
Charly Alberti,180529,0.5925925925925926,27
Charly Alberti,180527,0.0,1
Charly Alberti,180528,0.7962962962962963,54
Charly García,180538,0.25,36
Charly García,180532,1.0,4
Charly García,180534,0.28,25
Charly García,180536,0.25,24
Charly García,180535,0.18181818181818182,11
Charly García,180533,0.15625,32
Charly García,180537,0.1,10
Charlène Guignard,180542,0.2,5
Charlène Guignard,180540,0.25,4
Charlène Guignard,180543,0.16666666666666666,6
Charlène Guignard,180539,0.0,2
Charlène Guignard,180541,0.2,5
Charmy Kaur,18254,0.24,25
Charmy Kaur,18256,0.21052631578947367,19
Charmy Kaur,18257,0.23076923076923078,26
Charmy Kaur,18253,0.0,1
Charmy Kaur,18255,0.25,8
Cheb Hasni,15231,0.14285714285714285,28
Cheb Hasni,15230,0.1111111111111111,27
Cheb Hasni,15233,0.1724137931034483,29
Cheb Hasni,15229,1.0,2
Cheb Hasni,15232,0.14285714285714285,28
Cheikh Lô,17710,0.0,5
Cheikh Lô,180544,0.6666666666666666,3
Cheikh Lô,17711,0.0,4
Cheikh Lô,17713,0.0,3
Cheikh Lô,180545,0.13333333333333333,45
Cheikh Lô,180550,0.16666666666666666,48
Cheikh Lô,180548,0.2222222222222222,27
Cheikh Lô,180547,0.09523809523809523,21
Cheikh Lô,17708,0.0,3
Cheikh Lô,17709,0.0,5
Cheikh Lô,180546,0.21428571428571427,28
Cheikh Lô,17712,0.0,4
Cheikh Lô,180549,0.1,20
Cheikh Lô,17714,0.0,8
Chen Deming,12007,0.9230769230769231,13
Chen Deming,12004,0.5,4
Chen Deming,12005,1.0,12
Chen Deming,12006,1.0,14
Chen Deming,12008,0.875,16
Chen Long,180555,0.0,4
Chen Long,180554,0.0,3
Chen Long,180552,0.0,3
Chen Long,180553,0.0,2
Chen Long,180551,0.0,1
Cherie Blair,11841,1.0,1
Cherie Blair,11842,0.0,8
Cherie Blair,11843,0.1111111111111111,9
Chick Corea,180558,0.0,7
Chick Corea,180557,0.0,5
Chick Corea,180556,0.0,3
Chick Corea,180559,0.0,6
Chick Corea,180560,0.0,8
Chico Buarque,13318,0.4,5
Chico Buarque,13324,0.23728813559322035,59
Chico Buarque,13321,0.14285714285714285,21
Chico Buarque,13319,0.2222222222222222,54
Chico Buarque,13323,0.05263157894736842,19
Chico Buarque,13320,0.3333333333333333,39
Chico Buarque,13322,0.2972972972972973,37
Chico Mendes,180562,0.6923076923076923,13
Chico Mendes,180567,0.6875,16
Chico Mendes,180564,0.625,8
Chico Mendes,180563,0.6666666666666666,9
Chico Mendes,180566,0.7142857142857143,7
Chico Mendes,180565,0.75,8
Chico Mendes,180561,0.6666666666666666,3
Chika Ike,180568,0.0,2
Chika Ike,180571,0.0,7
Chika Ike,180570,0.0,22
Chika Ike,180569,0.0,27
Chika Ike,180574,0.0,29
Chika Ike,180573,0.0,7
Chika Ike,180572,0.0,22
Chimamanda Ngozi Adichie,15234,1.0,1
Chimamanda Ngozi Adichie,15236,0.45714285714285713,35
Chimamanda Ngozi Adichie,15235,0.4411764705882353,34
Ching Hai,18261,0.2,5
Ching Hai,18260,0.8333333333333334,6
Ching Hai,18262,0.6,10
Ching Hai,18258,0.0,1
Ching Hai,18259,0.6666666666666666,9
Chitrangada Singh,13625,0.04878048780487805,41
Chitrangada Singh,13629,0.04878048780487805,82
Chitrangada Singh,13627,0.05128205128205128,39
Chitrangada Singh,13628,0.05128205128205128,39
Chitrangada Singh,13623,0.0,6
Chitrangada Singh,13624,0.05263157894736842,76
Chitrangada Singh,13626,0.04878048780487805,41
Chloe Grace Moretz,14190,0.0,1
Chloe Grace Moretz,14192,0.0,4
Chloe Grace Moretz,14191,0.0,3
Choi Eun-sook,180579,0.14285714285714285,14
Choi Eun-sook,180578,0.07692307692307693,13
Choi Eun-sook,180577,0.07692307692307693,13
Choi Eun-sook,180575,1.0,2
Choi Eun-sook,180576,0.0,12
Choi Min,19584,0.125,8
Choi Min,19582,0.2,5
Choi Min,19580,0.14285714285714285,7
Choi Min,19581,0.0,1
Choi Min,19583,0.0,2
Choi Soo-young,13859,0.5555555555555556,9
Choi Soo-young,13853,0.5,4
Choi Soo-young,13856,0.3333333333333333,3
Choi Soo-young,13854,0.6,5
Choi Soo-young,13858,0.5,2
Choi Soo-young,13855,0.6666666666666666,6
Choi Soo-young,13857,0.8,5
Chris Carter,12294,0.0,10
Chris Carter,12296,0.0,13
Chris Carter,12293,0.0,12
Chris Carter,12292,0.0,1
Chris Carter,12295,0.0,4
Chris Flores,13268,0.02564102564102564,39
Chris Flores,13266,0.0,1
Chris Flores,13270,0.015625,64
Chris Flores,13269,0.0,26
Chris Flores,13267,0.015873015873015872,63
Chris Hedges,180584,0.84,25
Chris Hedges,180586,0.6226415094339622,53
Chris Hedges,180581,0.6078431372549019,51
Chris Hedges,180583,0.42857142857142855,28
Chris Hedges,180582,0.84,25
Chris Hedges,180580,1.0,2
Chris Hedges,180585,0.42857142857142855,28
Chris Knierim,180589,0.0,2
Chris Knierim,180588,0.09523809523809523,21
Chris Knierim,180592,0.09523809523809523,21
Chris Knierim,180591,0.0,2
Chris Knierim,180590,0.09523809523809523,21
Chris Knierim,180587,0.0,2
Chris Knierim,180593,0.08695652173913043,23
Chris Paul,18912,0.6666666666666666,3
Chris Paul,18914,0.5,4
Chris Paul,18918,0.6666666666666666,6
Chris Paul,18913,0.6666666666666666,3
Chris Paul,18916,0.6666666666666666,3
Chris Paul,18915,0.6666666666666666,3
Chris Paul,18917,1.0,2
Chris Rock,11690,0.6,5
Chris Rock,11689,1.0,1
Chris Rock,11691,0.6666666666666666,6
Chris Tucker,11572,0.0,1
Chris Tucker,11574,0.16666666666666666,6
Chris Tucker,11573,0.2,5
Christa McAuliffe,180594,0.3333333333333333,3
Christa McAuliffe,180595,0.24242424242424243,33
Christa McAuliffe,180598,0.25,36
Christa McAuliffe,180597,0.2647058823529412,34
Christa McAuliffe,180596,0.22857142857142856,35
Christian Bautista,19590,0.375,8
Christian Bautista,19589,0.2857142857142857,7
Christian Bautista,19587,0.3,10
Christian Bautista,19586,0.23076923076923078,13
Christian Bautista,19591,0.42857142857142855,21
Christian Bautista,19585,0.75,8
Christian Bautista,19588,0.36363636363636365,11
Christian Lindner,14641,0.4217687074829932,147
Christian Lindner,14646,0.4339622641509434,159
Christian Lindner,14644,0.40707964601769914,113
Christian Lindner,14642,0.4152542372881356,118
Christian Lindner,14645,0.5,36
Christian Lindner,14640,0.5833333333333334,12
Christian Lindner,14643,0.5121951219512195,41
Christiana Figueres,180604,0.7894736842105263,19
Christiana Figueres,180601,0.85,20
Christiana Figueres,180602,0.8,20
Christiana Figueres,180599,1.0,4
Christiana Figueres,180600,0.8055555555555556,36
Christiana Figueres,180605,0.825,40
Christiana Figueres,180603,0.8421052631578947,19
Christina Aguilera,16462,0.6,5
Christina Aguilera,16461,0.5,4
Christina Aguilera,16458,0.0,1
Christina Aguilera,16459,0.75,4
Christina Aguilera,16460,0.5,2
Christina Grimmie,19593,0.25,8
Christina Grimmie,19592,0.0,1
Christina Grimmie,19594,0.0,6
Christina Grimmie,19596,0.2222222222222222,9
Christina Grimmie,19595,0.5,4
Christine Legarde,12271,0.16666666666666666,6
Christine Legarde,12275,0.08333333333333333,24
Christine Legarde,12272,0.06896551724137931,29
Christine Legarde,12276,0.0,7
Christine Legarde,12273,0.11538461538461539,26
Christine Legarde,12274,0.1111111111111111,9
Christine Legarde,12277,0.08571428571428572,35
Christine Loh,11969,0.5,8
Christine Loh,11966,0.0,1
Christine Loh,11970,0.3157894736842105,19
Christine Loh,11967,0.3333333333333333,18
Christine Loh,11968,0.16666666666666666,12
Christine Todd Whitman,11784,0.5,6
Christine Todd Whitman,11782,0.0,1
Christine Todd Whitman,11783,0.6,5
Christophe André,180608,0.5333333333333333,15
Christophe André,180606,0.0,1
Christophe André,180609,0.3870967741935484,31
Christophe André,180607,0.45454545454545453,44
Christophe André,180610,0.4444444444444444,45
Christopher Hitchens,17719,0.5714285714285714,7
Christopher Hitchens,17716,0.45454545454545453,11
Christopher Hitchens,17721,0.45,20
Christopher Hitchens,17715,0.4444444444444444,9
Christopher Hitchens,17720,0.16666666666666666,6
Christopher Hitchens,17718,0.3,10
Christopher Hitchens,17717,0.5454545454545454,11
Christopher Lee,18264,0.4444444444444444,18
Christopher Lee,18265,0.42857142857142855,7
Christopher Lee,18268,0.5625,16
Christopher Lee,18263,0.8571428571428571,7
Christopher Lee,18269,0.56,25
Christopher Lee,18267,0.25,4
Christopher Lee,18266,0.5789473684210527,19
Christopher Pissarides,14532,1.0,1
Christopher Pissarides,14536,0.5254237288135594,59
Christopher Pissarides,14533,0.5172413793103449,58
Christopher Pissarides,14534,0.27586206896551724,29
Christopher Pissarides,14535,0.7741935483870968,31
Chrystia Freeland,180613,0.0,2
Chrystia Freeland,180611,0.0,2
Chrystia Freeland,180614,0.0,2
Chrystia Freeland,180612,0.0,1
Chrystia Freeland,180615,0.0,3
Chuck Hagel,12159,0.9,10
Chuck Hagel,12158,0.14285714285714285,7
Chuck Hagel,12161,0.6111111111111112,18
Chuck Hagel,12160,0.0,6
Chuck Hagel,12155,0.5,4
Chuck Hagel,12157,0.9090909090909091,11
Chuck Hagel,12156,0.6428571428571429,14
Chunky Pandey,180620,0.4,10
Chunky Pandey,180621,0.125,8
Chunky Pandey,180616,1.0,3
Chunky Pandey,180618,0.45454545454545453,11
Chunky Pandey,180619,0.2222222222222222,9
Chunky Pandey,180617,0.1875,16
Chunky Pandey,180622,0.3157894736842105,19
Cindy Sheehan,180628,0.4090909090909091,22
Cindy Sheehan,180625,0.08,25
Cindy Sheehan,180623,0.5,4
Cindy Sheehan,180624,0.22727272727272727,44
Cindy Sheehan,180626,0.34782608695652173,23
Cindy Sheehan,180629,0.25,48
Cindy Sheehan,180627,0.125,24
Claire McCaskill,15044,1.0,2
Claire McCaskill,15046,0.37209302325581395,43
Claire McCaskill,15047,0.3235294117647059,34
Claire McCaskill,15045,0.3333333333333333,75
Claire McCaskill,15050,0.35064935064935066,77
Claire McCaskill,15049,0.3235294117647059,34
Claire McCaskill,15048,0.37209302325581395,43
Claribel Alegría,180635,0.7948717948717948,39
Claribel Alegría,180634,0.8,15
Claribel Alegría,180633,0.7857142857142857,42
Claribel Alegría,180636,0.7833333333333333,60
Claribel Alegría,180630,0.75,8
Claribel Alegría,180631,0.7884615384615384,52
Claribel Alegría,180632,0.7777777777777778,18
Clarice Falcão,180638,0.27586206896551724,29
Clarice Falcão,180637,1.0,1
Clarice Falcão,180640,0.7272727272727273,11
Clarice Falcão,180641,0.3,30
Clarice Falcão,180639,0.1,20
Claudia Cardinale,20941,0.0,7
Claudia Cardinale,20940,0.0,3
Claudia Cardinale,20945,0.0,3
Claudia Cardinale,20944,0.0,6
Claudia Cardinale,20946,0.0,10
Claudia Cardinale,20943,0.0,4
Claudia Cardinale,20942,0.0,7
Claudia Ciesla,18923,0.7894736842105263,19
Claudia Ciesla,18925,0.7619047619047619,21
Claudia Ciesla,18922,0.5,2
Claudia Ciesla,18924,1.0,2
Claudia Ciesla,18919,0.5,2
Claudia Ciesla,18921,0.7368421052631579,19
Claudia Ciesla,18920,0.7894736842105263,19
Claudia Leitte,16465,0.0,2
Claudia Leitte,16463,0.0,1
Claudia Leitte,16464,0.0,1
Claudia Palacios,180644,1.0,12
